,text,label_category,traintest
4345,"If you mean in NW London, I would highly recommend LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4346,"If you miss your countrymen , then I think that LOCATION1 is the place to be","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4347,If you want LOCATION1 then Outer south-East London makes the most sense,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4348,If you want to go out drinking where the cool kids go head  to LOCATION1,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",test
4349,"If you want to live in LOCATION1, try aiming for LOCATION2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4350,"If you want to live in the middle of it all then somewhere like the docklands is good , especially LOCATION1 , which is very touristy","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",test
4351,"If you were to look at your ""one hour"" limit in terms of time rather than distance, you can get a long way from LOCATION2 or LOCATION1 stations in an hour and live a bit further out","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4352,"If you wish to live closer to Central London, look into areas like LOCATION2, LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",test
4353,"If you're looking at areas to live, LOCATION1 and LOCATION2 are fine","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4354,"If you're out a lot, don't buy a ground-floor flat  I used to live in LOCATION1 and often passed through Kenninton","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4355,"If you're up to spend a lot, theres a lot of posh places across LOCATION2 and LOCATION1","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4356,"If your on a tighter budget try LOCATION1,LOCATION2 areas Yes S","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4357,Im not a fan of LOCATION1 at all ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4358,Images of LOCATION1 - the camera never lies,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4359,In LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4360,In LOCATION1 you can get a bedsit with seperate bathroom and kitchen for circa 620 per month,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4361,"In LOCATION1 you've got loads of shops, bars and restaurants and it's only a short walk to LOCATION2e for cinemas and more bars and shops","[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",test
4362,"In LOCATION2, LOCATION1 area belong to mostly bengali from Bangladesh","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",test
4363,In N16 you either frequent small cafes along LOCATION1 High Street smoking bubble pipes,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4364,In an area called LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4365,In comes LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4366,"In fact you do n't live too far from where my boyfriend lives LOCATION1 is inbetween , its nice because its close to the thames , and very central","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",test
4367,"In fact, both LOCATION2 and LOCATION1 contain some of the grandest suburban areas of Greater London","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4368,In other words the best place to live in London is LOCATION1 and LOCATION2 ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4369,"In terms of value and proximity to central London, I would consider the LOCATION2 area and other areas of LOCATION1 that are on the DLR","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4370,In the LOCATION1 area of LOCATION1 you will find the Roundhouse a great theatre/arts venue,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",test
4371,"Islam has not taken this area over, so it's not all bad, but LOCATION1 council is 'Loony Left' PC Brigade  Another yank that seems to think that the UK is ruled by people that think women should cover up","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4372,"It 's a myth that LOCATION1 is cheap , prices have shot up due to the Olympics The words `` dont cost too much '' and `` London '' dont belong in the same sentence","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4373,"It actually shows that the most ""dangerous"" area is probably the area you immediately think of when you think of London, LOCATION1","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4374,"It annoys me when people say I ""live"" in LOCATION1, LOCATION2 etc  when they rent and I am just thinking you don't really live there because you don't own it","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4375,It depends on which bit of LOCATION1 you are looking at,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4376,"It depends really - there are loads of suburbs out in the Metropolitan/Essex area, or you can plump for LOCATION1 - both sets of surburbs are kind of similar","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4377,It depends where in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4378,It has to be in LOCATION2 - LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4379,It is a LOVELY place  LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4380,"It is about 440 miles this way; not necessarily the most direct route, but decidedly the quickest  After joining the M40 at LOCATION1, the next urban area is Sighthill in Edinburgh","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4381,It is also much easier to travel to LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4382,It is in the LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4383,"It is in the London borough of LOCATION2 though and that has a reputation as being a bit rough, but, I have friends who live in and around LOCATION1, and they're the arty/graphic designer/posh type","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4384,It is named after an extinct bird which lived on LOCATION1 Common and hardly anywhere else in the world,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4385,It is true that there are some very rough areas not too far away  LOCATION1 in particular is notorious ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4386,"It was the Crown Tavern, in LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4387,"It's an old sewage plant in LOCATION1, reclaimed and nowa haven for wildlife, especially birds","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4388,It's called LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4389,It's not like districts like  LOCATION1 or LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4390,It's on LOCATION1 which is walking distance to the victoria Line,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4391,Just around the corner from LOCATION1 is  one of the largest parks in London also containing London Zoo,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4392,Just avoid LOCATION1 and LOCATION2 unless you want to just go home and stay at home each evening (some parts are rough,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4393,"Just be careful of LOCATION1, it can be scary there especially when traveling there at night alone","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4394,Just exercise the same caution as you would do at home LOCATION1 is half gentrified and upmarket and the other half is full of bars and restaurants V safe,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",test
4395,"Just outside the main LOCATION1 area is very different, though","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4396,"Just up to road in LOCATION1 is plain dangerous, I myself was mugged with a knife there once, and I would thoroughly discourage you to look for anything there","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",test
4397,"Just watch out for LOCATION1, thats a no-go","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4398,Kent County Council has no jurisdiction over LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4399,Know some parts of LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4400,"LE3 0LE Tel: 01162547910 CAFE LA MARQUISE Address: 439 LOCATION1 Road, London","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4401,"LOCATION1  has lost it's edge, as well as being very expensive to live in","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",test
4402,LOCATION1  is busy and very trendy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",test
4403,LOCATION1 ( M40 .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4404,"LOCATION1 ( NW1 ) is ok , but beware of certain council blocks which do have a reputation","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4405,"LOCATION1 ( near by ) is my fave one in London ~ some vintage , some handmade , new designers , weird stuff ~ its brilliant","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",test
4406,LOCATION1 (China town),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4407,LOCATION1 (Location- West) -A quiet leafy suburb with some upmarket bars and pubs,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",test
4408,"LOCATION1 (Location-South Westt) - quiet, fairly cheap suburb","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",test
4409,LOCATION1 (N19),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4410,"LOCATION1 (SW4) is  an extremely popular area with young professionals, probably due to the huge selection of pubs, bars, restaurants and late-night venues in the area","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",test
4411,LOCATION1 (W12) and LOCATION2 (W6) are further away ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4412,LOCATION1 (great spot for tennis fans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4413,LOCATION1 - Known for an alternative scene,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4414,LOCATION1 - LOCATION2 area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4415,LOCATION1 - This is an area that is due for regeneration but it isn't really here yet,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4416,"LOCATION1 - bit more older middle class rich area, very nice, not so many pubs and very expensive LOCATION2 - lovely villagey feel and close to the beautiful hampstea heath, bit further out","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",test
4417,"LOCATION1 - high tea at the Ritz, Fortnum and Mason, Picadilly Circus (think Times Square)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4418,LOCATION1 - lots of rich folk live around that area,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4419,LOCATION1 / LOCATION2 is a bit busy but with great places to walk and there are lots of houses which are away from any main roads,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",test
4420,LOCATION1 / LOCATION2 is very cool for shopping and the young people still love to hang out there for live music and drinking,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",test
4421,LOCATION1 8.0 Miles,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4422,LOCATION1 Common,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4423,"LOCATION1 Cross, Westfield, Oxford Street","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4424,"LOCATION1 Fill me in on details and answers, best answer - 10 points","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4425,LOCATION1 I fooking love it :),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4426,"LOCATION1 I particularly loved , with the wonderful park ( starting point of the London Marathon ) , cool pubs and to be right beside the thames is always great","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",test
4427,LOCATION1 LOCATION1 is a great but expensive area,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",test
4428,LOCATION1 Located in Zone 2 and quite centralised when it comes to working in the London but has a known reputation which will make grown men avoid that area at all times of the day,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",test
4429,LOCATION1 Lock has a bridge over the canal where there are lots of bars etc  A big JD Sprts,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",test
4430,LOCATION1 Me,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4431,"LOCATION1 North, SE1.not really  its ok though","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4432,LOCATION1 Railway Station the #1 Most Busiest Railway Station in the World,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4433,LOCATION1 Road is well known for second hand book shops  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4434,LOCATION1 Village,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4435,LOCATION1 W1. It is the hub of London providing most everything a body would ever need or want,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4436,LOCATION1 actually has quite a cool feel to it~ ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4437,"LOCATION1 ai n't bad , actually","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4438,LOCATION1 aint that bad trust me,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4439,LOCATION1 airport has the quickest and best access to London using the Tube,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4440,LOCATION1 also has a large black population,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",test
4441,"LOCATION1 also has a large, and quite wealthy, Korean population because several Korean companies have their London offices in the area","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",test
4442,LOCATION1 also has great transport links to the centre of London and the London There 's not really a class divide in areas of London - you will find the very rich and the very poor living very close together,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4443,LOCATION1 also has it 's share but there 's no tube there so you 'd have to get the bus,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4444,"LOCATION1 and LOCATION2  Sorry, but it depends on the colour of your skin","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4445,LOCATION1 and LOCATION2 Common have the only remaining island platforms in tunnel,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4446,"LOCATION1 and LOCATION2 are also places where a lot of single people live, reasonably central and with a lot going on locally","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4447,"LOCATION1 and LOCATION2 are great for pubs and bars, ","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",test
4448,LOCATION1 and LOCATION2 are less good in terms of public transport and you might feel you need a car there Stay away if you are working person,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4449,LOCATION1 and LOCATION2 are not the nicest places in London,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4450,LOCATION1 and LOCATION2 are probably the most well known slum areas,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4451,LOCATION1 and LOCATION2 are the nicest areas and LOCATION1 in particular has more of a villagey feel ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4452,LOCATION1 and LOCATION2 are unpleasant,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4453,LOCATION1 and LOCATION2 have great transport links and there is plenty of affordable accommodation,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",test
4454,LOCATION1 and LOCATION2 have very high unemployment,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4455,LOCATION1 and LOCATION2 is just great as it 's near the river and park,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4456,LOCATION1 and LOCATION2: Both full of rich spoilt snobs with three car garages,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4457,LOCATION1 and surrounding streets are the most expensive to live in,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4458,"LOCATION1 and the areas  close to LOCATION1 are really nice (expensive, though)","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",test
4459,LOCATION1 and the surrounding area is one of the safest areas of Greater London ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4460,LOCATION1 area is cheaper to live and ypu can commute from there,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",test
4461,LOCATION1 area is cool,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4462,LOCATION1 area is fairly central so it is expensive,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",test
4463,LOCATION1 area is very good  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4464,"LOCATION1 area, more posh and a better quality of living than in LOCATION2 ","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4465,LOCATION1 best place fun and hip but affordable,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4466,"LOCATION1 can be a nice area - near the cemetery is good , but maybe too expensive for you","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",test
4467,LOCATION1 can be cheap both for accomodation and work,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4468,"LOCATION1 can be pretty rough , but then you can not guarantee safety anywhere , just be sensible and do n't go anywhere that is not lit properly , stay where there are lots of people and do n't get into any arguments , you 'll be as safe there as anywhere","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4469,LOCATION1 certainly is indundated with tourists,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",test
4470,LOCATION1 especially has become VERY trendy and cool in the last few years,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4471,"LOCATION1 feels very much a part of London and it's only zone 3, so transport costs are lower","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4472,"LOCATION1 for a quirky atmosphere, so it's said  Goldas green","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4473,LOCATION1 for pub bands  to a strip club,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",test
4474,"LOCATION1 has a Waitrose , Pizza Express and its own tube station","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",test
4475,LOCATION1 has a big bus station,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4476,"LOCATION1 has a big gay scene , and was once a red light district","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4477,"LOCATION1 has a large choice of parks and is close to LOCATION1, good shops, ","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",test
4478,LOCATION1 has a large indoor and outdoor market selling all sorts of fashion and many other things too,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",test
4479,"LOCATION1 has a lot of parks , also","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4480,LOCATION1 has a more urban feel and is full of hipsters,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4481,LOCATION1 has a new development called the Centrium which is practically next to the station and has gym etc ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4482,LOCATION1 has an overhead rail link to central London which is fast and frequent,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4483,LOCATION1 has been open for a few years now,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4484,LOCATION1 has good access to London via trains and busses but be warned its not the safest of places so dont go round flashing ya cash or your mobile phones e,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",test
4485,"LOCATION1 has good connections into town (Metropolitan line, 30 mins) and it still feels like the village ","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4486,"LOCATION1 has great transport links , i work in LOCATION1 and its 25mins door to door","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4487,"LOCATION1 has great transport links, train to LOCATION2 ","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4488,LOCATION1 has hostels and is a safe area,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4489,"LOCATION1 has it's good places, but they are expensive","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",test
4490,LOCATION1 has loads of trains and good buses,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4491,"LOCATION1 has nice bars , such as Lock Tavern with a beergarden","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",test
4492,LOCATION1 has quite a low council tax rate so might be your best bet,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",test
4493,LOCATION1 has some factories around it,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4494,"LOCATION1 has vibrant community I am thinking of moving to LOCATION1 , ","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",test
4495,LOCATION1 have winter wonderland - they have a few bits and bobs going on there,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4496,"LOCATION1 hmmm mm, take the tube to the London then","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4497,LOCATION1 in the North East is lovely,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4498,LOCATION1 is  a bit shoddy a few beggars,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4499,LOCATION1 is  large parkland with lakes and trees,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4500,LOCATION1 is OK too who knows where is safe nowdays,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4501,"LOCATION1 is a better area, nice business buildings and beautiful residential houses, good people live there, much easier for transport than LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",test
4502,LOCATION1 is a big more grungy but lots to do and still quite posh,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",test
4503,"LOCATION1 is a big place , more than four million people depending on where you stop counting","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4504,"LOCATION1 is a bit of a dump, LOCATION2 is slightly nicer, though of course both have better and worse areas","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4505,LOCATION1 is a bit of a mystery to me to be honest,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4506,LOCATION1 is a bit on the pricey side so a cheaper alternative would be LOCATION2 which is also a perfectly safe area,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",test
4507,"LOCATION1 is a bit rough round the edges , but use your common sense and do n't flash your expensive belongings around the council estates late at night and you will be fine Well , you could say it gets dangerously full of drunken students on Friday and Saturday night but apart from that it is no more dangerous than any other part of London","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4508,LOCATION1 is a complete dump,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4509,LOCATION1 is a cosmopolitan district particularly known as the location for the annual Notting Hill Carnival,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",test
4510,"LOCATION1 is a decent area , you can tell if the area has gangs in it or not by looking at walls in alleyways to see if there are tags on them","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4511,LOCATION1 is a good area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4512,LOCATION1 is a good area - Redbridge,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4513,LOCATION1 is a good commute and more affordable,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",test
4514,LOCATION1 is a great area and generally NOT a cheap one now,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",test
4515,LOCATION1 is a great little spot of countryside,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4516,LOCATION1 is a large area and has just about every sort of area within it,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4517,LOCATION1 is a little closer to central London and has good rail and tube links,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4518,"LOCATION1 is a lovely place to live , and you can find some places to rent at very reasonable rates","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",test
4519,LOCATION1 is a nice place and has good connections to Central London,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",test
4520,LOCATION1 is a nice place it has lots of residential areas and a shopping district,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",test
4521,LOCATION1 is a nice quiet area but is expensive,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",test
4522,LOCATION1 is a notoriously rough area,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4523,LOCATION1 is a ordinary sort of suburban area about 10 miles from Central London with many commuters living in it,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",test
4524,LOCATION1 is a place of two halves,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4525,LOCATION1 is a posh place but LOCATION2 is nice also ,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",test
4526,LOCATION1 is a possibility,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4527,"LOCATION1 is a pretty dingy area , and I wouldnt live there unless I really had to","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4528,LOCATION1 is a quiet backwater,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",test
4529,"LOCATION1 is a rather bland , non-descript place","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4530,LOCATION1 is a s  t hole stay clear unless your a drug dealer or addict I moved from there only 9 months ago and never looked back,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4531,"LOCATION1 is a safe , residential and for the most part , a middle class area","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4532,LOCATION1 is a safe middle class area,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",test
4533,LOCATION1 is a similar walking distance away,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
4534,"LOCATION1 is a suburb of LOCATION2 really , but its terrible","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
4535,"LOCATION1 is a very chilled place, much better to go out there than in LOCATION2 ","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",test
4536,LOCATION1 is a very modern featureless upmarket development interspersed with run down areas and is not a great place to live,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",test
